"primary_key","name_Packagers","url_Packagers"
"DB00697","Rebel Distributors Corp.","http://www.rebelrx.com"
"DB00697","Redpharm Drug",NA
"DB00697","Resource Optimization and Innovation LLC",NA
"DB00697","Southwood Pharmaceuticals","http://www.southwoodhealthcare.com"
"DB00697","St Mary's Medical Park Pharmacy",NA
"DB00697","Stat Rx Usa","http://statrxusa.exporterus.com"
"DB00697","Torpharm Inc.",NA
"DB00697","UDL Laboratories","http://www.udllabs.com"
"DB00697","Vangard Labs Inc.",NA
"DB00698","Amerisource Health Services Corp.","http://www.amerisourcebergen.com"
"DB00698","Apotheca Inc.",NA
"DB00698","A-S Medication Solutions LLC","http://orders.a-smeds.com"
"DB00698","Bryant Ranch Prepack","http://bryantranchprepack.com"
"DB00698","Buffalo Molasses LLC","http://www.buffalomolasses.com"
"DB00698","Caremark LLC","http://www.caremark.com"
"DB00698","Central Texas Community Health Centers","http://www.chcsct.com"
"DB00698","Comprehensive Consultant Services Inc.",NA
"DB00698","Direct Dispensing Inc.",NA
"DB00698","Direct Pharmaceuticals Inc.",NA
"DB00698","Dispensing Solutions","http://www.drxdispensing.com"
"DB00698","Diversified Healthcare Services Inc.","http://www.dhscorp.com"
"DB00698","Eon Labs",NA
"DB00698","Gallipot","http://www.gallipot.com"
"DB00698","Goldline Laboratories Inc.",NA
"DB00698","H.J. Harkins Co. Inc.","http://hjharkinscompanyinc.com"
"DB00698","Heartland Repack Services LLC",NA
"DB00698","Ivax Pharmaceuticals",NA
"DB00698","Kaiser Foundation Hospital",NA
"DB00698","Liberty Pharmaceuticals",NA
"DB00698","Medvantx Inc.","http://www.medvantx.com"
"DB00698","Murfreesboro Pharmaceutical Nursing Supply","http://www.unitdosesupply.com"
"DB00698","Mylan","http://www.mylan.com"
"DB00698","Norwich Pharmaceuticals Inc.","http://www.norwichpharma.com"
"DB00698","Nucare Pharmaceuticals Inc.","http://www.nucarerx.com"
"DB00698","Palmetto Pharmaceuticals Inc.","http://www.palmettopharm.com"
"DB00698","Patient First Corp.","http://www.patientfirst.com"
"DB00698","PCA LLC",NA
"DB00698","PD-Rx Pharmaceuticals Inc.","http://www.pdrx.com"
"DB00698","Pharmaceutical Utilization Management Program VA Inc.",NA
"DB00698","Pharmacy Service Center",NA
"DB00698","Pharmedix","http://www.pharmedixrx.com"
"DB00698","Pharmpak Inc.","http://www.pharmpakinc.com"
"DB00698","Physicians Total Care Inc.","http://www.physicianstotalcare.com"
"DB00698","Preferred Pharmaceuticals Inc.","http://www.preferredpharmaceuticals.com"
"DB00698","Prepackage Specialists",NA
"DB00698","Prepak Systems Inc.","http://www.prepaksys.com"
"DB00698","Promex Medical Inc.",NA
"DB00698","Ranbaxy Laboratories","http://www.ranbaxy.com"
"DB00698","Rebel Distributors Corp.","http://www.rebelrx.com"
"DB00698","Redpharm Drug",NA
"DB00698","Remedy Repack","http://www.remedyrepack.com"
"DB00698","Sandhills Packaging Inc.","http://www.sandhillspackaging.com"
"DB00698","Sciele Pharma Inc.",NA
"DB00698","Scruggs Pharmacal Co. Inc.",NA
"DB00698","Shionogi Pharma Inc.","http://www.shionogi-inc.com"
"DB00698","Southwood Pharmaceuticals","http://www.southwoodhealthcare.com"
"DB00698","Teva Pharmaceutical Industries Ltd.","http://www.tevapharm.com"
"DB00698","Tya Pharmaceuticals",NA
"DB00698","UDL Laboratories","http://www.udllabs.com"
"DB00698","United Research Laboratories Inc.","http://www.urlpharma.com"
"DB00698","Vangard Labs Inc.",NA
"DB00698","Warner Chilcott Co. Inc.","http://ir.wcrx.com"
"DB00698","Watson Pharmaceuticals","http://www.watson.com"
"DB00698","WC Pharmaceuticals",NA
"DB00700","Apotex Inc.","http://www.apotex.com"
"DB00700","Eon Labs",NA
"DB00700","GD Searle LLC",NA
"DB00700","Greenstone LLC","http://www.greenstonellc.com"
"DB00700","Pfizer Inc.","http://www.pfizer.com"
"DB00700","Physicians Total Care Inc.","http://www.physicianstotalcare.com"
"DB00700","Sandoz","http://www.sandoz.ca"
"DB00701","Catalent Pharma Solutions","http://www.catalent.com"
"DB00702","Baxter International Inc.","http://www.baxter.com"
"DB00703","Akorn Inc.","http://www.akorn.com"
"DB00703","Effcon Laboratories Inc.",NA
"DB00703","Fera Pharmaceuticals","http://www.ferapharma.com"
"DB00703","Heartland Repack Services LLC",NA
"DB00703","Mikart Inc.","http://www.mikart.com"
"DB00703","Murfreesboro Pharmaceutical Nursing Supply","http://www.unitdosesupply.com"
"DB00703","Physicians Total Care Inc.","http://www.physicianstotalcare.com"
"DB00703","Prescript Pharmaceuticals","http://www.prescript.net"
"DB00703","Professional Co.",NA
"DB00703","Qualitest","http://www.worldoftest.com"
"DB00703","Sandoz","http://www.sandoz.ca"
"DB00703","Teva Pharmaceutical Industries Ltd.","http://www.tevapharm.com"
"DB00704","Alkermes Inc.","http://www.alkermes.com"
"DB00704","Barr Pharmaceuticals",NA
"DB00704","Bristol-Myers Squibb Co.","http://www.bms.com"
"DB00704","Cephalon Inc.","http://www.cephalon.com"
"DB00704","D.M. Graham Laboratories Inc.",NA
"DB00704","Duramed","http://www.duramed.ca"
"DB00704","Eon Labs",NA
"DB00704","Heartland Repack Services LLC",NA
"DB00704","Kaiser Foundation Hospital",NA
"DB00704","King Pharmaceuticals Inc.","http://www.kingpharm.com"
"DB00704","Mallinckrodt Inc.","http://www.mallinckrodt.com"
"DB00704","Medisca Inc.","http://www.medisca.com"
"DB00704","Murfreesboro Pharmaceutical Nursing Supply","http://www.unitdosesupply.com"
"DB00704","Pharmacy Service Center",NA
"DB00704","Physicians Total Care Inc.","http://www.physicianstotalcare.com"
"DB00704","Professional Co.",NA
"DB00704","Spectrum Pharmaceuticals","http://www.spectrumpharm.com"
"DB00704","Stat Rx Usa","http://statrxusa.exporterus.com"
"DB00705","Agouron Pharmaceuticals Inc.",NA
"DB00705","A-S Medication Solutions LLC","http://orders.a-smeds.com"
"DB00705","Kaiser Foundation Hospital",NA
"DB00705","Pfizer Inc.","http://www.pfizer.com"
"DB00705","Pharmacia Inc.","http://www.pharmaciaupjohn.com"
"DB00705","Physicians Total Care Inc.","http://www.physicianstotalcare.com"
"DB00705","ViiV Healthcare ULC",NA
"DB00706","Actavis Group","http://www.actavis.com"
"DB00706","AQ Pharmaceuticals Inc.","http://www.aqpharmaceuticals.com"
"DB00706","A-S Medication Solutions LLC","http://orders.a-smeds.com"
"DB00706","Astellas Pharma Inc.","http://www.astellas.com"
"DB00706","Atlantic Biologicals Corporation","http://www.atlanticbiologicals.com"
"DB00706","Boehringer Ingelheim Ltd.","http://www.boehringer-ingelheim.com"
"DB00706","Bryant Ranch Prepack","http://bryantranchprepack.com"
"DB00706","Cadila Healthcare Ltd.",NA
"DB00706","Cardinal Health","http://www.cardinal.com"
"DB00706","Diversified Healthcare Services Inc.","http://www.dhscorp.com"
"DB00706","GlaxoSmithKline Inc.","http://www.gsk.com"
"DB00706","Global Pharmaceuticals","http://www.globalphar.com"
"DB00706","Kaiser Foundation Hospital",NA
"DB00706","Major Pharmaceuticals","http://www.majorpharmaceuticals.com"
"DB00706","Mylan","http://www.mylan.com"
"DB00706","Pharmacy Service Center",NA
"DB00706","Physicians Total Care Inc.","http://www.physicianstotalcare.com"
"DB00706","Preferred Pharmaceuticals Inc.","http://www.preferredpharmaceuticals.com"
"DB00706","Prepackage Specialists",NA
"DB00706","Prepak Systems Inc.","http://www.prepaksys.com"
"DB00706","Redpharm Drug",NA
"DB00706","Resource Optimization and Innovation LLC",NA
"DB00706","Sandoz","http://www.sandoz.ca"
"DB00706","Stat Rx Usa","http://statrxusa.exporterus.com"
"DB00706","Synthon Pharmaceuticals Inc.","http://www.synthon.com"
"DB00706","Teva Pharmaceutical Industries Ltd.","http://www.tevapharm.com"
"DB00706","UDL Laboratories","http://www.udllabs.com"
"DB00706","Vangard Labs Inc.",NA
"DB00706","Wockhardt Ltd.","http://www.wockhardtin.com"
"DB00706","Zydus Pharmaceuticals","http://www.zydususa.com"
"DB00707","Axcan Pharma Inc.","http://www.axcan.com"
"DB00707","Draxis Specialty Pharmaceuticals Inc.","http://www.draxispharma.com"
"DB00708","Akorn Inc.","http://www.akorn.com"
"DB00708","Baxter International Inc.","http://www.baxter.com"
"DB00708","Generamedix Inc.","http://www.generamedix.com"
"DB00708","Hospira Inc.","http://www.hospira.com"
"DB00708","Mallinckrodt Inc.","http://www.mallinckrodt.com"
"DB00708","Taylor Pharmaceuticals",NA
"DB00709","Apotheca Inc.",NA
"DB00709","A-S Medication Solutions LLC","http://orders.a-smeds.com"
"DB00709","Cardinal Health","http://www.cardinal.com"
"DB00709","Dept Health Central Pharmacy",NA
"DB00709","Dispensing Solutions","http://www.drxdispensing.com"
"DB00709","Diversified Healthcare Services Inc.","http://www.dhscorp.com"
"DB00709","GlaxoSmithKline Inc.","http://www.gsk.com"
"DB00709","Kaiser Foundation Hospital",NA
"DB00709","Murfreesboro Pharmaceutical Nursing Supply","http://www.unitdosesupply.com"
"DB00709","Nucare Pharmaceuticals Inc.","http://www.nucarerx.com"
"DB00709","Physicians Total Care Inc.","http://www.physicianstotalcare.com"
"DB00709","Rebel Distributors Corp.","http://www.rebelrx.com"
"DB00709","Remedy Repack","http://www.remedyrepack.com"
"DB00709","Southwood Pharmaceuticals","http://www.southwoodhealthcare.com"
"DB00709","St Mary's Medical Park Pharmacy",NA
"DB00709","Tya Pharmaceuticals",NA
"DB00709","ViiV Healthcare ULC",NA
"DB00710","Diversified Healthcare Services Inc.","http://www.dhscorp.com"
"DB00710","F Hoffmann La Roche Ltd.","http://www.roche.com"
"DB00710","F Hoffmann-La Roche Ltd.","http://www.roche.com"
"DB00710","Physicians Total Care Inc.","http://www.physicianstotalcare.com"
"DB00710","Vetter Pharma Fertigung GmbH and Co. KG","http://www.vetter-pharma.com"
"DB00712","Advanced Pharmaceutical Services Inc.",NA
"DB00712","Allergan Inc.","http://www.allergan.com"
"DB00712","Amerisource Health Services Corp.","http://www.amerisourcebergen.com"
"DB00712","A-S Medication Solutions LLC","http://orders.a-smeds.com"
"DB00712","Atlantic Biologicals Corporation","http://www.atlanticbiologicals.com"
"DB00712","Bausch & Lomb Inc.","http://www.bausch.com"
"DB00712","Caraco Pharmaceutical Labs","http://www.caraco.com"
"DB00712","Direct Dispensing Inc.",NA
"DB00712","Dispensing Solutions","http://www.drxdispensing.com"
"DB00712","Greenstone LLC","http://www.greenstonellc.com"
"DB00712","H.J. Harkins Co. Inc.","http://hjharkinscompanyinc.com"
"DB00712","Ivax Pharmaceuticals",NA
"DB00712","Lake Erie Medical and Surgical Supply",NA
"DB00712","Major Pharmaceuticals","http://www.majorpharmaceuticals.com"
"DB00712","Medisca Inc.","http://www.medisca.com"
"DB00712","Murfreesboro Pharmaceutical Nursing Supply","http://www.unitdosesupply.com"
"DB00712","Mylan","http://www.mylan.com"
"DB00712","Novopharm Ltd.",NA
"DB00712","Nucare Pharmaceuticals Inc.","http://www.nucarerx.com"
"DB00712","Pacific Pharma Lp",NA
"DB00712","PD-Rx Pharmaceuticals Inc.","http://www.pdrx.com"
"DB00712","Pharmaceutical Utilization Management Program VA Inc.",NA
"DB00712","Pharmacia Inc.","http://www.pharmaciaupjohn.com"
"DB00712","Physicians Total Care Inc.","http://www.physicianstotalcare.com"
"DB00712","Sandhills Packaging Inc.","http://www.sandhillspackaging.com"
"DB00712","Southwood Pharmaceuticals","http://www.southwoodhealthcare.com"
"DB00712","St Mary's Medical Park Pharmacy",NA
"DB00712","Stat Rx Usa","http://statrxusa.exporterus.com"
"DB00712","Teva Pharmaceutical Industries Ltd.","http://www.tevapharm.com"
"DB00712","UDL Laboratories","http://www.udllabs.com"
"DB00713","Baxter International Inc.","http://www.baxter.com"
"DB00713","Carlisle Laboratories Inc.",NA
"DB00713","Dispensing Solutions","http://www.drxdispensing.com"
"DB00713","Mead Johnson and Co.","http://www.meadjohnson.com"
"DB00713","Physicians Total Care Inc.","http://www.physicianstotalcare.com"
"DB00713","Sandoz","http://www.sandoz.ca"
"DB00713","SC Antibiotice SA","http://www.antibiotice.ro"
"DB00713","Teva Pharmaceutical Industries Ltd.","http://www.tevapharm.com"
"DB00714","Ipsen Pharmaceuticals Inc.","http://www.ipsen.com"
"DB00714","Tercica Inc.","http://www.tercica.com"
"DB00714","Vetter Pharma Fertigung GmbH and Co. KG","http://www.vetter-pharma.com"
"DB00715","Advanced Pharmaceutical Services Inc.",NA
"DB00715","Aidarex Pharmacuticals LLC","http://www.aidarex.com"
"DB00715","Alphapharm Party Ltd.","http://www.alphapharm.com.au"
"DB00715","Amerisource Health Services Corp.","http://www.amerisourcebergen.com"
"DB00715","Apotex Inc.","http://www.apotex.com"
"DB00715","A-S Medication Solutions LLC","http://orders.a-smeds.com"
"DB00715","Aurobindo Pharma Ltd.","http://www.aurobindo.com"
"DB00715","Bryant Ranch Prepack","http://bryantranchprepack.com"
"DB00715","Cadila Healthcare Ltd.",NA
"DB00715","Caraco Pharmaceutical Labs","http://www.caraco.com"
"DB00715","Cardinal Health","http://www.cardinal.com"
"DB00715","Comprehensive Consultant Services Inc.",NA
"DB00715","Corepharma LLC","http://www.corepharma.com"
"DB00715","Dept Health Central Pharmacy",NA
"DB00715","Dispensing Solutions","http://www.drxdispensing.com"
"DB00715","Diversified Healthcare Services Inc.","http://www.dhscorp.com"
"DB00715","Excella GmbH","http://www.excella-pharma-source.de"
"DB00715","GlaxoSmithKline Inc.","http://www.gsk.com"
"DB00715","Golden State Medical Supply Inc.","http://www.gsms.us"
"DB00715","Greenstone LLC","http://www.greenstonellc.com"
"DB00715","H.J. Harkins Co. Inc.","http://hjharkinscompanyinc.com"
"DB00715","Heartland Repack Services LLC",NA
"DB00715","Innoviant Pharmacy Inc.","http://www.innoviantpharmacy.com"
"DB00715","International Laboratories Inc.",NA
"DB00715","Kaiser Foundation Hospital",NA
"DB00715","Lake Erie Medical and Surgical Supply",NA
"DB00715","Major Pharmaceuticals","http://www.majorpharmaceuticals.com"
"DB00715","Mallinckrodt Inc.","http://www.mallinckrodt.com"
"DB00715","Mckesson Corp.","http://www.mckesson.com"
"DB00715","Murfreesboro Pharmaceutical Nursing Supply","http://www.unitdosesupply.com"
"DB00715","Mylan","http://www.mylan.com"
"DB00715","Neuman Distributors Inc.",NA
"DB00715","Norwich Pharmaceuticals Inc.","http://www.norwichpharma.com"
"DB00715","Noven Pharmaceuticals Inc.","http://www.noven.com"
"DB00715","Nucare Pharmaceuticals Inc.","http://www.nucarerx.com"
"DB00715","Palmetto Pharmaceuticals Inc.","http://www.palmettopharm.com"
"DB00715","PD-Rx Pharmaceuticals Inc.","http://www.pdrx.com"
"DB00715","Penn Labs",NA
"DB00715","Pharmacy Service Center",NA
"DB00715","Physicians Total Care Inc.","http://www.physicianstotalcare.com"
"DB00715","Preferred Pharmaceuticals Inc.","http://www.preferredpharmaceuticals.com"
"DB00715","Prepackage Specialists",NA
"DB00715","Prepak Systems Inc.","http://www.prepaksys.com"
"DB00715","Rebel Distributors Corp.","http://www.rebelrx.com"
"DB00715","Remedy Repack","http://www.remedyrepack.com"
"DB00715","Resource Optimization and Innovation LLC",NA
"DB00715","Rubin Neudecker Medical Research Laboratories Ltd.",NA
"DB00715","Sandhills Packaging Inc.","http://www.sandhillspackaging.com"
"DB00715","Sandoz","http://www.sandoz.ca"
"DB00715","Southwood Pharmaceuticals","http://www.southwoodhealthcare.com"
"DB00715","Stat Rx Usa","http://statrxusa.exporterus.com"
"DB00715","Synthon Pharmaceuticals Inc.","http://www.synthon.com"
"DB00715","Teva Pharmaceutical Industries Ltd.","http://www.tevapharm.com"
"DB00715","Torpharm Inc.",NA
"DB00715","UDL Laboratories","http://www.udllabs.com"
"DB00715","Vangard Labs Inc.",NA
"DB00715","Watson Pharmaceuticals","http://www.watson.com"
"DB00715","Zydus Pharmaceuticals","http://www.zydususa.com"
"DB00716","Allergan Inc.","http://www.allergan.com"
"DB00716","Fisons PLC",NA
"DB00716","King Pharmaceuticals Inc.","http://www.kingpharm.com"
"DB00716","Rhone Poulenc Rorer Respiratory",NA
"DB00716","Sanofi-Aventis Inc.","http://www.sanofi-aventis.com"
"DB00717","A-S Medication Solutions LLC","http://orders.a-smeds.com"
"DB00717","Barr Pharmaceuticals",NA
"DB00717","Breckenridge Pharmaceuticals","http://www.bpirx.com"
"DB00717","Bristol-Myers Squibb Co.","http://www.bms.com"
"DB00717","Dept Health Central Pharmacy",NA
"DB00717","Dispensing Solutions","http://www.drxdispensing.com"
"DB00717","Diversified Healthcare Services Inc.","http://www.dhscorp.com"
"DB00717","Duramed","http://www.duramed.ca"
"DB00717","Glenmark Generics Ltd.","http://www.glenmark-generics.com"
"DB00717","Innovative Manufacturing and Distribution Services Inc.",NA
"DB00717","Kaiser Foundation Hospital",NA
"DB00717","Lake Erie Medical and Surgical Supply",NA
"DB00717","Murfreesboro Pharmaceutical Nursing Supply","http://www.unitdosesupply.com"
"DB00717","Novartis AG","http://www.novartis.com"
"DB00717","Noven Pharmaceuticals Inc.","http://www.noven.com"
"DB00717","Novo Nordisk Inc.","http://www.novonordisk.com"
"DB00717","Ortho Mcneil Janssen Pharmaceutical Inc.","http://www.ortho-mcneil.com"
"DB00717","Ortho-McNeil-Janssen Pharmaceuticals Inc.","http://www.ortho-mcneil.com"
"DB00717","Patheon Inc.","http://www.patheon.com"
"DB00717","Pfizer Inc.","http://www.pfizer.com"
"DB00717","Pharmaceutical Utilization Management Program VA Inc.",NA
"DB00717","Pharmaceutics International Inc.","http://www.pharm-int.com"
"DB00717","Pharmacia Inc.","http://www.pharmaciaupjohn.com"
"DB00717","Physician Partners Ltd.","http://www.pplpho.org"
"DB00717","Physicians Total Care Inc.","http://www.physicianstotalcare.com"
"DB00717","Qualitest","http://www.worldoftest.com"
"DB00717","Quality Care",NA
"DB00717","Redpharm Drug",NA
"DB00717","Southwood Pharmaceuticals","http://www.southwoodhealthcare.com"
"DB00717","Teva Pharmaceutical Industries Ltd.","http://www.tevapharm.com"
"DB00717","Warner Chilcott Co. Inc.","http://ir.wcrx.com"
"DB00717","Watson Pharmaceuticals","http://www.watson.com"
"DB00717","WC Pharmaceuticals",NA
"DB00718","A-S Medication Solutions LLC","http://orders.a-smeds.com"
"DB00718","Excella GmbH","http://www.excella-pharma-source.de"
"DB00718","Gilead Sciences Inc.","http://www.gilead.com"
"DB00718","Patheon Inc.","http://www.patheon.com"
"DB00721","APP Pharmaceuticals","http://www.apppharma.com"
"DB00721","Hospira Inc.","http://www.hospira.com"
"DB00721","King Pharmaceuticals Inc.","http://www.kingpharm.com"
"DB00721","Merit Pharmaceuticals","http://www.meritpharm.com"
"DB00721","Monarch Pharmacy","http://www.monarch-pharmacy.co.uk"
"DB00721","Physicians Total Care Inc.","http://www.physicianstotalcare.com"
"DB00721","Prescript Pharmaceuticals","http://www.prescript.net"
"DB00721","Smiths Medical ASD Inc.","http://www.smiths-medical.com"
"DB00721","Spectrum Pharmaceuticals","http://www.spectrumpharm.com"
"DB00721","Torrance Co.","http://www.torranceco.com"
"DB00722","Advanced Pharmaceutical Services Inc.",NA
"DB00722","Aidarex Pharmacuticals LLC","http://www.aidarex.com"
"DB00722","Amerisource Health Services Corp.","http://www.amerisourcebergen.com"
"DB00722","Apotex Inc.","http://www.apotex.com"
"DB00722","Apotheca Inc.",NA
"DB00722","A-S Medication Solutions LLC","http://orders.a-smeds.com"
"DB00722","AstraZeneca Inc.","http://www.astrazeneca.ca"
"DB00722","Aurobindo Pharma Ltd.","http://www.aurobindo.com"
"DB00722","Blu Pharmaceuticals LLC","http://www.blurx.us"
"DB00722","Bryant Ranch Prepack","http://bryantranchprepack.com"
"DB00722","Cardinal Health","http://www.cardinal.com"
"DB00722","Comprehensive Consultant Services Inc.",NA
"DB00722","Coupler Enterprises Inc.",NA
"DB00722","Dept Health Central Pharmacy",NA
"DB00722","DHHS Program Support Center Supply Service Center",NA
"DB00722","Direct Dispensing Inc.",NA
"DB00722","Dispensing Solutions","http://www.drxdispensing.com"
"DB00722","Diversified Healthcare Services Inc.","http://www.dhscorp.com"
"DB00722","Eon Labs",NA
"DB00722","Golden State Medical Supply Inc.","http://www.gsms.us"
"DB00722","Greenstone LLC","http://www.greenstonellc.com"
"DB00722","Group Health Cooperative","http://www.ghc.org"
"DB00722","H.J. Harkins Co. Inc.","http://hjharkinscompanyinc.com"
"DB00722","Heartland Repack Services LLC",NA
"DB00722","Innoviant Pharmacy Inc.","http://www.innoviantpharmacy.com"
"DB00722","International Laboratories Inc.",NA
"DB00722","IPR Pharmaceuticals Inc.","http://www.iprpharmaceuticals.com"
"DB00722","Ivax Pharmaceuticals",NA
"DB00722","Kaiser Foundation Hospital",NA
"DB00722","Lake Erie Medical and Surgical Supply",NA
"DB00722","Lek Pharmaceuticals Inc.","http://www.lek.si"
"DB00722","Liberty Pharmaceuticals",NA
"DB00722","Lupin Pharmaceuticals Inc.","http://www.lupinpharmaceuticals.com"
"DB00722","Major Pharmaceuticals","http://www.majorpharmaceuticals.com"
"DB00722","Mckesson Corp.","http://www.mckesson.com"
"DB00722","Medvantx Inc.","http://www.medvantx.com"
"DB00722","Merck & Co.","http://www.merck.com"
"DB00722","Murfreesboro Pharmaceutical Nursing Supply","http://www.unitdosesupply.com"
"DB00722","Mylan","http://www.mylan.com"
"DB00722","Neighborcare Repackaging Inc.",NA
"DB00722","Novartis AG","http://www.novartis.com"
"DB00722","Nucare Pharmaceuticals Inc.","http://www.nucarerx.com"
"DB00722","Ohm Laboratories Inc.","http://www.ohmlabs.com"
"DB00722","Palmetto Pharmaceuticals Inc.","http://www.palmettopharm.com"
"DB00722","PCA LLC",NA
"DB00722","PD-Rx Pharmaceuticals Inc.","http://www.pdrx.com"
"DB00722","Pharmaceutical Utilization Management Program VA Inc.",NA
"DB00722","Physicians Total Care Inc.","http://www.physicianstotalcare.com"
"DB00722","Preferred Pharmaceuticals Inc.","http://www.preferredpharmaceuticals.com"
"DB00722","Prepackage Specialists",NA
"DB00722","Prepak Systems Inc.","http://www.prepaksys.com"
"DB00722","Prescript Pharmaceuticals","http://www.prescript.net"
"DB00722","Professional Co.",NA
"DB00722","Promex Medical Inc.",NA
"DB00722","Qualitest","http://www.worldoftest.com"
"DB00722","Ranbaxy Laboratories","http://www.ranbaxy.com"
"DB00722","Rebel Distributors Corp.","http://www.rebelrx.com"
"DB00722","Remedy Repack","http://www.remedyrepack.com"
"DB00722","Resource Optimization and Innovation LLC",NA
"DB00722","Sandhills Packaging Inc.","http://www.sandhillspackaging.com"
"DB00722","Sandoz","http://www.sandoz.ca"
"DB00722","Southwood Pharmaceuticals","http://www.southwoodhealthcare.com"
"DB00722","Stat Rx Usa","http://statrxusa.exporterus.com"
"DB00722","Stat Scripts LLC","http://www.stat-scripts.com"
"DB00722","Talbert Medical Management Corp.",NA
"DB00722","Teva Pharmaceutical Industries Ltd.","http://www.tevapharm.com"
"DB00722","Torpharm Inc.",NA
"DB00722","Tya Pharmaceuticals",NA
"DB00722","UDL Laboratories","http://www.udllabs.com"
"DB00722","Va Cmop Dallas",NA
"DB00722","Vangard Labs Inc.",NA
"DB00722","Watson Pharmaceuticals","http://www.watson.com"
"DB00722","West-Ward Pharmaceuticals","http://www.west-ward.com"
"DB00722","Wockhardt Ltd.","http://www.wockhardtin.com"
"DB00724","3M Health Care","http://www.3m.com"
"DB00724","Dispensing Solutions","http://www.drxdispensing.com"
"DB00724","E. Fougera and Co.","http://www.fougera.com"
"DB00724","Graceway Pharmaceuticals","http://www.gracewaypharma.com"
"DB00725","Alcon Laboratories","http://www.alcon.com"
"DB00725","Altaire Pharmaceuticals","http://www.otcdruggist.com/index.html"
"DB00725","Amend",NA
"DB00725","Conta Care Ophthalmics and Diagnostics",NA
"DB00725","Dispensing Solutions","http://www.drxdispensing.com"
"DB00725","DRX Pharmaceuticals",NA
"DB00725","HUB Pharmaceuticals","http://www.hubpharmaceuticals.com"
"DB00725","Invision Pharmaceuticals",NA
"DB00725","Lake Erie Medical and Surgical Supply",NA
"DB00725","Mission Pharmacal","http://www.missionpharmacal.com"
"DB00725","Nephron Pharmaceuticals Corp.","http://www.nephronpharm.com"
"DB00725","Novartis AG","http://www.novartis.com"
"DB00725","Ocusoft","http://www.ocusoft.com"
"DB00725","OMJ Pharmaceuticals",NA
"DB00725","Pharmedix","http://www.pharmedixrx.com"
"DB00725","Physicians Total Care Inc.","http://www.physicianstotalcare.com"
"DB00726","Actavis Group","http://www.actavis.com"
"DB00726","Duramed","http://www.duramed.ca"
"DB00726","Professional Co.",NA
"DB00727","3M Health Care","http://www.3m.com"
"DB00727","Akrimax Pharmaceuticals","http://www.akrimax.com"
"DB00727","American Regent","http://www.americanregent.com"
"DB00727","A-S Medication Solutions LLC","http://orders.a-smeds.com"
"DB00727","Baxter International Inc.","http://www.baxter.com"
"DB00727","Bradley Pharmaceuticals Inc.",NA
"DB00727","Bristol-Myers Squibb Co.","http://www.bms.com"
"DB00727","C.O. Truxton Inc.",NA
"DB00727","Cardinal Health","http://www.cardinal.com"
"DB00727","Concord Labs",NA
"DB00727","Dispensing Solutions","http://www.drxdispensing.com"
"DB00727","Diversified Healthcare Services Inc.","http://www.dhscorp.com"
"DB00727","E. Fougera and Co.","http://www.fougera.com"
"DB00727","Eon Labs",NA
"DB00727","Ethex Corp.","http://www.ethex.com"
"DB00727","G Pohl Boskamp GmbH and Co. KG","http://www.pohl-boskamp.d"
"DB00727","Glenmark Generics Ltd.","http://www.glenmark-generics.com"
"DB00727","Glenmark Pharmaceuticals","http://www.glenmarkpharma.com"
"DB00727","Graceway Pharmaceuticals","http://www.gracewaypharma.com"
"DB00727","H and H Laboratories","http://www.hhlabs.com"
"DB00727","Heartland Repack Services LLC",NA
"DB00727","Hercon Laboratories Corp.","http://www.herconlabs.com"
"DB00727","Hospira Inc.","http://www.hospira.com"
"DB00727","Ivax Pharmaceuticals",NA
"DB00727","Konec Inc.","http://www.konec-inc.com"
"DB00727","Lake Erie Medical and Surgical Supply",NA
"DB00727","Lohmann Tiererahrung GmbH",NA
"DB00727","LTS Lohmann Therapy Systems Corp.","http://www.ltslohmann.com"
"DB00727","Luitpold Pharmaceuticals Inc.","http://www.luitpold.com"
"DB00727","Major Pharmaceuticals","http://www.majorpharmaceuticals.com"
"DB00727","Mckesson Corp.","http://www.mckesson.com"
"DB00727","Murfreesboro Pharmaceutical Nursing Supply","http://www.unitdosesupply.com"
"DB00727","Mylan","http://www.mylan.com"
"DB00727","Neuman Distributors Inc.",NA
"DB00727","Nippon Kayaku Co. Ltd.","http://www.nipponkayaku.co.jp"
"DB00727","North Safety Products","http://www.northsafety.com"
"DB00727","Novartis AG","http://www.novartis.com"
"DB00727","Nubenco Enterprises Inc.","http://www.nubenco.com"
"DB00727","Nycomed Inc.","http://www.nycomed.com"
"DB00727","Pfizer Inc.","http://www.pfizer.com"
"DB00727","Pharmedix","http://www.pharmedixrx.com"
"DB00727","Physician Partners Ltd.","http://www.pplpho.org"
"DB00727","Physicians Total Care Inc.","http://www.physicianstotalcare.com"
"DB00727","Preferred Pharmaceuticals Inc.","http://www.preferredpharmaceuticals.com"
"DB00727","Prepak Systems Inc.","http://www.prepaksys.com"
"DB00727","Qualitest","http://www.worldoftest.com"
"DB00727","Rebel Distributors Corp.","http://www.rebelrx.com"
"DB00727","Redpharm Drug",NA
"DB00727","Remedy Repack","http://www.remedyrepack.com"
"DB00727","Resource Optimization and Innovation LLC",NA
"DB00727","Sanofi-Aventis Inc.","http://www.sanofi-aventis.com"
"DB00727","Savage Labs","http://www.savagelabs.com"
"DB00727","Schering Corp.","http://www.schering.de"
"DB00727","Schwarz Pharma Inc.",NA
"DB00727","Sciele Pharma Inc.",NA
